"region","materiale","behandling","nedstrømsløsning","år","statistikkvariabel","13136: Avfall frå hushalda,"
"EAKUO Landet uten Oslo","2.08 Hageavfall","Biogassproduksjon","Gjenvinningsstasjon","2025","Mengd (tonn)",944.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","I alt","2015","Mengd (tonn)",141973.8
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","I alt","2016","Mengd (tonn)",131554.3
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","I alt","2017","Mengd (tonn)",127418.1
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","I alt","2018","Mengd (tonn)",130425.3
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","I alt","2019","Mengd (tonn)",138499.8
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","I alt","2020","Mengd (tonn)",138699.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","I alt","2021","Mengd (tonn)",150407.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","I alt","2022","Mengd (tonn)",128414.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","I alt","2023","Mengd (tonn)",138000.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","I alt","2024","Mengd (tonn)",154682.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","I alt","2025","Mengd (tonn)",127085.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Henteordning","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Henteordning","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Henteordning","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Henteordning","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Henteordning","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Henteordning","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Henteordning","2021","Mengd (tonn)",4464.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Henteordning","2022","Mengd (tonn)",5461.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Henteordning","2023","Mengd (tonn)",5073.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Henteordning","2024","Mengd (tonn)",12694.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Henteordning","2025","Mengd (tonn)",774.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Gjenvinningsstasjon","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Gjenvinningsstasjon","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Gjenvinningsstasjon","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Gjenvinningsstasjon","2020","Mengd (tonn)",138699.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Gjenvinningsstasjon","2021","Mengd (tonn)",145943.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Gjenvinningsstasjon","2022","Mengd (tonn)",122953.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Gjenvinningsstasjon","2023","Mengd (tonn)",132927.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Gjenvinningsstasjon","2024","Mengd (tonn)",141988.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Kompostering","Gjenvinningsstasjon","2025","Mengd (tonn)",126311.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","I alt","2015","Mengd (tonn)",932.7
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","I alt","2016","Mengd (tonn)",1254.3
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","I alt","2017","Mengd (tonn)",487.9
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","I alt","2018","Mengd (tonn)",758.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","I alt","2019","Mengd (tonn)",1384.8
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","I alt","2020","Mengd (tonn)",78.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","I alt","2021","Mengd (tonn)",31.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","I alt","2022","Mengd (tonn)",272.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","I alt","2023","Mengd (tonn)",94.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","I alt","2024","Mengd (tonn)",331.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","I alt","2025","Mengd (tonn)",0.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Henteordning","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Henteordning","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Henteordning","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Henteordning","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Henteordning","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Henteordning","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Henteordning","2021","Mengd (tonn)",0.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Henteordning","2022","Mengd (tonn)",176.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Henteordning","2023","Mengd (tonn)",44.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Henteordning","2024","Mengd (tonn)",0.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Henteordning","2025","Mengd (tonn)",0.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Gjenvinningsstasjon","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Gjenvinningsstasjon","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Gjenvinningsstasjon","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Gjenvinningsstasjon","2020","Mengd (tonn)",78.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Gjenvinningsstasjon","2021","Mengd (tonn)",31.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Gjenvinningsstasjon","2022","Mengd (tonn)",96.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Gjenvinningsstasjon","2023","Mengd (tonn)",50.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Gjenvinningsstasjon","2024","Mengd (tonn)",331.0
"EAKUO Landet uten Oslo","2.08 Hageavfall","Annet","Gjenvinningsstasjon","2025","Mengd (tonn)",0.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","I alt","2015","Mengd (tonn)",248.9
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","I alt","2016","Mengd (tonn)",499.3
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","I alt","2017","Mengd (tonn)",672.5
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","I alt","2018","Mengd (tonn)",249.2
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","I alt","2019","Mengd (tonn)",737.3
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","I alt","2020","Mengd (tonn)",392.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","I alt","2021","Mengd (tonn)",1052.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","I alt","2022","Mengd (tonn)",95.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","I alt","2023","Mengd (tonn)",585.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","I alt","2024","Mengd (tonn)",825.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","I alt","2025","Mengd (tonn)",1543.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Henteordning","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Henteordning","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Henteordning","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Henteordning","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Henteordning","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Henteordning","2020","Mengd (tonn)",348.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Henteordning","2021","Mengd (tonn)",914.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Henteordning","2022","Mengd (tonn)",52.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Henteordning","2023","Mengd (tonn)",408.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Henteordning","2024","Mengd (tonn)",146.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Henteordning","2025","Mengd (tonn)",306.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Gjenvinningsstasjon","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Gjenvinningsstasjon","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Gjenvinningsstasjon","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Gjenvinningsstasjon","2020","Mengd (tonn)",44.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Gjenvinningsstasjon","2021","Mengd (tonn)",138.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Gjenvinningsstasjon","2022","Mengd (tonn)",43.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Gjenvinningsstasjon","2023","Mengd (tonn)",177.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Gjenvinningsstasjon","2024","Mengd (tonn)",679.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Ialt","Gjenvinningsstasjon","2025","Mengd (tonn)",1237.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","I alt","2015","Mengd (tonn)",242.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","I alt","2016","Mengd (tonn)",499.3
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","I alt","2017","Mengd (tonn)",570.3
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","I alt","2018","Mengd (tonn)",97.8
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","I alt","2019","Mengd (tonn)",715.8
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","I alt","2020","Mengd (tonn)",269.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","I alt","2021","Mengd (tonn)",914.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","I alt","2022","Mengd (tonn)",29.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","I alt","2023","Mengd (tonn)",379.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","I alt","2024","Mengd (tonn)",237.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","I alt","2025","Mengd (tonn)",1033.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Henteordning","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Henteordning","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Henteordning","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Henteordning","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Henteordning","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Henteordning","2020","Mengd (tonn)",235.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Henteordning","2021","Mengd (tonn)",834.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Henteordning","2022","Mengd (tonn)",0.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Henteordning","2023","Mengd (tonn)",288.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Henteordning","2024","Mengd (tonn)",107.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Henteordning","2025","Mengd (tonn)",274.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Gjenvinningsstasjon","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Gjenvinningsstasjon","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Gjenvinningsstasjon","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Gjenvinningsstasjon","2020","Mengd (tonn)",34.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Gjenvinningsstasjon","2021","Mengd (tonn)",80.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Gjenvinningsstasjon","2022","Mengd (tonn)",29.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Gjenvinningsstasjon","2023","Mengd (tonn)",91.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Gjenvinningsstasjon","2024","Mengd (tonn)",130.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Materialgjenvinning","Gjenvinningsstasjon","2025","Mengd (tonn)",759.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","I alt","2015","Mengd (tonn)",5.9
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","I alt","2016","Mengd (tonn)",0.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","I alt","2017","Mengd (tonn)",14.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","I alt","2018","Mengd (tonn)",5.2
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","I alt","2019","Mengd (tonn)",11.5
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","I alt","2020","Mengd (tonn)",73.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","I alt","2021","Mengd (tonn)",18.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","I alt","2022","Mengd (tonn)",12.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","I alt","2023","Mengd (tonn)",39.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","I alt","2024","Mengd (tonn)",67.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","I alt","2025","Mengd (tonn)",370.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Henteordning","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Henteordning","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Henteordning","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Henteordning","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Henteordning","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Henteordning","2020","Mengd (tonn)",63.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Henteordning","2021","Mengd (tonn)",10.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Henteordning","2022","Mengd (tonn)",2.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Henteordning","2023","Mengd (tonn)",8.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Henteordning","2024","Mengd (tonn)",39.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Henteordning","2025","Mengd (tonn)",32.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Gjenvinningsstasjon","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Gjenvinningsstasjon","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Gjenvinningsstasjon","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Gjenvinningsstasjon","2020","Mengd (tonn)",10.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Gjenvinningsstasjon","2021","Mengd (tonn)",8.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Gjenvinningsstasjon","2022","Mengd (tonn)",10.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Gjenvinningsstasjon","2023","Mengd (tonn)",31.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Gjenvinningsstasjon","2024","Mengd (tonn)",28.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Forbrenning","Gjenvinningsstasjon","2025","Mengd (tonn)",338.0
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","I alt","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","I alt","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","I alt","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","I alt","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","I alt","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","I alt","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","I alt","2021","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","I alt","2022","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","I alt","2023","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","I alt","2024","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","I alt","2025","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Henteordning","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Henteordning","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Henteordning","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Henteordning","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Henteordning","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Henteordning","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Henteordning","2021","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Henteordning","2022","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Henteordning","2023","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Henteordning","2024","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Henteordning","2025","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Gjenvinningsstasjon","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Gjenvinningsstasjon","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Gjenvinningsstasjon","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Gjenvinningsstasjon","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Gjenvinningsstasjon","2021","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Gjenvinningsstasjon","2022","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Gjenvinningsstasjon","2023","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Gjenvinningsstasjon","2024","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Deponi","Gjenvinningsstasjon","2025","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","I alt","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","I alt","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","I alt","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","I alt","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","I alt","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","I alt","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","I alt","2021","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","I alt","2022","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","I alt","2023","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","I alt","2024","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","I alt","2025","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","Henteordning","2015","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","Henteordning","2016","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","Henteordning","2017","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","Henteordning","2018","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","Henteordning","2019","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","Henteordning","2020","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","Henteordning","2021","Mengd (tonn)",.
"EAKUO Landet uten Oslo","2.09 Tekstiler","Biogassproduksjon","Henteordning","2022","Mengd (tonn)",.
