theme,series_family,series_id,country,source_name,dataset_or_table_id,period,frequency,flow,metric,unit,value,coverage,comparability,notes
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-03,monthly,imports,Trade value,1000 EUR,486070.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-03,monthly,exports,Trade value,1000 EUR,163904.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-04,monthly,imports,Trade value,1000 EUR,443934.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-04,monthly,exports,Trade value,1000 EUR,159780.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-05,monthly,imports,Trade value,1000 EUR,453040.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-05,monthly,exports,Trade value,1000 EUR,141164.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-06,monthly,imports,Trade value,1000 EUR,457742.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-06,monthly,exports,Trade value,1000 EUR,150784.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-07,monthly,imports,Trade value,1000 EUR,454583.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-07,monthly,exports,Trade value,1000 EUR,151207.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-08,monthly,imports,Trade value,1000 EUR,406495.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-08,monthly,exports,Trade value,1000 EUR,142523.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-09,monthly,imports,Trade value,1000 EUR,425533.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-09,monthly,exports,Trade value,1000 EUR,149833.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-10,monthly,imports,Trade value,1000 EUR,453700.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-10,monthly,exports,Trade value,1000 EUR,172570.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-11,monthly,imports,Trade value,1000 EUR,469311.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-11,monthly,exports,Trade value,1000 EUR,153521.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-12,monthly,imports,Trade value,1000 EUR,465163.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2020-12,monthly,exports,Trade value,1000 EUR,133748.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-01,monthly,imports,Trade value,1000 EUR,365348.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-01,monthly,exports,Trade value,1000 EUR,128052.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-02,monthly,imports,Trade value,1000 EUR,396029.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-02,monthly,exports,Trade value,1000 EUR,138572.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-03,monthly,imports,Trade value,1000 EUR,476516.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-03,monthly,exports,Trade value,1000 EUR,160104.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-04,monthly,imports,Trade value,1000 EUR,427682.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-04,monthly,exports,Trade value,1000 EUR,152918.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-05,monthly,imports,Trade value,1000 EUR,450095.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-05,monthly,exports,Trade value,1000 EUR,158502.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-06,monthly,imports,Trade value,1000 EUR,455139.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-06,monthly,exports,Trade value,1000 EUR,160705.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-07,monthly,imports,Trade value,1000 EUR,458895.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-07,monthly,exports,Trade value,1000 EUR,144895.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-08,monthly,imports,Trade value,1000 EUR,487937.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-08,monthly,exports,Trade value,1000 EUR,165836.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-09,monthly,imports,Trade value,1000 EUR,502113.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-09,monthly,exports,Trade value,1000 EUR,166111.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-10,monthly,imports,Trade value,1000 EUR,472013.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-10,monthly,exports,Trade value,1000 EUR,160707.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-11,monthly,imports,Trade value,1000 EUR,548307.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-11,monthly,exports,Trade value,1000 EUR,174708.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-12,monthly,imports,Trade value,1000 EUR,547792.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2021-12,monthly,exports,Trade value,1000 EUR,159862.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-01,monthly,imports,Trade value,1000 EUR,483929.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-01,monthly,exports,Trade value,1000 EUR,151567.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-02,monthly,imports,Trade value,1000 EUR,528946.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-02,monthly,exports,Trade value,1000 EUR,180352.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-03,monthly,imports,Trade value,1000 EUR,637055.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-03,monthly,exports,Trade value,1000 EUR,197870.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-04,monthly,imports,Trade value,1000 EUR,615043.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-04,monthly,exports,Trade value,1000 EUR,182233.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-05,monthly,imports,Trade value,1000 EUR,672315.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-05,monthly,exports,Trade value,1000 EUR,215966.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-06,monthly,imports,Trade value,1000 EUR,610988.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-06,monthly,exports,Trade value,1000 EUR,195744.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-07,monthly,imports,Trade value,1000 EUR,607473.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-07,monthly,exports,Trade value,1000 EUR,193040.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-08,monthly,imports,Trade value,1000 EUR,647284.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-08,monthly,exports,Trade value,1000 EUR,203881.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-09,monthly,imports,Trade value,1000 EUR,604444.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-09,monthly,exports,Trade value,1000 EUR,221904.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_imports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-10,monthly,imports,Trade value,1000 EUR,619605.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
trade,agri_food_trade_monthly,fi_agri_food_exports,FI,Luke agri-food foreign trade,Luke_maa_Ukaup_kk.px,2022-10,monthly,exports,Trade value,1000 EUR,213941.000,agri-food total,monthly agri-food trade,"Luke product group 000, all countries together."
