country_code,country_name,municipality_code,municipality_name,population,area_km2,method,total_stores,parent_hhi_store_count_proxy,top_parent,top_parent_store_share_pct,stores_per_10000_population,unknown_parent_store_count,parent_counts,assigned_country_store_points,unassigned_country_store_points,data_quality
no,Norge,3423,Stor-Elvdal,2276,2127,store_count_proxy,6,7222,NorgesGruppen,83.3,26.4,0,NorgesGruppen:5|Coop Norge:1,3849,0,ok
no,Norge,3424,Rendalen,1837,3061,store_count_proxy,3,5556,NorgesGruppen,66.7,16.3,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,3425,Engerdal,1361,1916,store_count_proxy,4,6250,NorgesGruppen,75,29.4,0,NorgesGruppen:3|Coop Norge:1,3849,0,ok
no,Norge,3426,Tolga,1604,1097,store_count_proxy,2,10000,Coop Norge,100,12.5,0,Coop Norge:2,3849,0,ok
no,Norge,3427,Tynset,5692,1822,store_count_proxy,6,3889,NorgesGruppen,50,10.5,0,NorgesGruppen:3|Coop Norge:2|Reitangruppen:1,3849,0,ok
no,Norge,3428,Alvdal,2526,919,store_count_proxy,2,5000,Coop Norge,50,7.9,0,Coop Norge:1|NorgesGruppen:1,3849,0,ok
no,Norge,3429,Folldal,1532,1260,store_count_proxy,3,5556,NorgesGruppen,66.7,19.6,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,3430,Os,1891,1007,store_count_proxy,3,10000,NorgesGruppen,100,15.9,0,NorgesGruppen:3,3849,0,ok
no,Norge,3431,Dovre,2503,1349,store_count_proxy,4,3750,Coop Norge,50,16,0,Coop Norge:2|NorgesGruppen:1|Bunnpris AS:1,3849,0,ok
no,Norge,3432,Lesja,1983,2167,store_count_proxy,4,5000,NorgesGruppen,50,20.2,0,NorgesGruppen:2|Bunnpris AS:2,3849,0,ok
no,Norge,3433,Skjåk,2141,1965,store_count_proxy,4,5000,Coop Norge,50,18.7,0,Coop Norge:2|Bunnpris AS:2,3849,0,ok
no,Norge,3434,Lom,2212,1887,store_count_proxy,3,5556,Coop Norge,66.7,13.6,0,Coop Norge:2|NorgesGruppen:1,3849,0,ok
no,Norge,3435,Vågå,3531,1252,store_count_proxy,5,4400,Coop Norge,60,14.2,0,Coop Norge:3|Bunnpris AS:1|NorgesGruppen:1,3849,0,ok
no,Norge,3436,Nord-Fron,5586,1092,store_count_proxy,7,3878,NorgesGruppen,42.9,12.5,0,NorgesGruppen:3|Coop Norge:3|Reitangruppen:1,3849,0,ok
no,Norge,3437,Sel,5756,888,store_count_proxy,7,3878,NorgesGruppen,57.1,12.2,0,NorgesGruppen:4|Bunnpris AS:1|Reitangruppen:1|Coop Norge:1,3849,0,ok
no,Norge,3438,Sør-Fron,3119,712,store_count_proxy,3,5556,NorgesGruppen,66.7,9.6,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,3439,Ringebu,4413,1221,store_count_proxy,7,4286,NorgesGruppen,57.1,15.9,0,NorgesGruppen:4|Coop Norge:2|Reitangruppen:1,3849,0,ok
no,Norge,3440,Øyer,5124,616,store_count_proxy,7,5918,NorgesGruppen,71.4,13.7,0,NorgesGruppen:5|Coop Norge:2,3849,0,ok
no,Norge,3441,Gausdal,6177,1146,store_count_proxy,7,5510,NorgesGruppen,71.4,11.3,0,NorgesGruppen:5|Reitangruppen:1|Coop Norge:1,3849,0,ok
no,Norge,3442,Østre Toten,14840,485,store_count_proxy,9,3580,NorgesGruppen,44.4,6.1,0,NorgesGruppen:4|Coop Norge:3|Reitangruppen:2,3849,0,ok
no,Norge,3443,Vestre Toten,13691,232,store_count_proxy,8,3438,NorgesGruppen,50,5.8,0,NorgesGruppen:4|Reitangruppen:2|Coop Norge:1|Bunnpris AS:1,3849,0,ok
no,Norge,3446,Gran,13593,657,store_count_proxy,10,3800,NorgesGruppen,50,7.4,0,NorgesGruppen:5|Coop Norge:3|Reitangruppen:2,3849,0,ok
no,Norge,3447,Søndre Land,5587,659,store_count_proxy,3,5556,NorgesGruppen,66.7,5.4,0,NorgesGruppen:2|Reitangruppen:1,3849,0,ok
no,Norge,3448,Nordre Land,6510,920,store_count_proxy,7,5510,NorgesGruppen,71.4,10.8,0,NorgesGruppen:5|Reitangruppen:1|Coop Norge:1,3849,0,ok
no,Norge,3449,Sør-Aurdal,2836,1068,store_count_proxy,5,6800,NorgesGruppen,80,17.6,0,NorgesGruppen:4|Coop Norge:1,3849,0,ok
no,Norge,3450,Etnedal,1366,443,store_count_proxy,2,10000,NorgesGruppen,100,14.6,0,NorgesGruppen:2,3849,0,ok
no,Norge,3451,Nord-Aurdal,6562,849,store_count_proxy,9,5062,NorgesGruppen,66.7,13.7,0,NorgesGruppen:6|Coop Norge:2|Reitangruppen:1,3849,0,ok
no,Norge,3452,Vestre Slidre,2112,415,store_count_proxy,3,5556,NorgesGruppen,66.7,14.2,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,3453,Øystre Slidre,3298,886,store_count_proxy,6,5000,NorgesGruppen,50,18.2,0,NorgesGruppen:3|Coop Norge:3,3849,0,ok
no,Norge,3454,Vang,1645,1310,store_count_proxy,3,5556,NorgesGruppen,66.7,18.2,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,3901,Horten,27939,69,store_count_proxy,15,4400,NorgesGruppen,60,5.4,0,NorgesGruppen:9|Coop Norge:3|Reitangruppen:3,3849,0,ok
no,Norge,3903,Holmestrand,26872,412,store_count_proxy,17,4325,NorgesGruppen,58.8,6.3,0,NorgesGruppen:10|Reitangruppen:4|Coop Norge:3,3849,0,ok
no,Norge,3905,Tønsberg,59174,326,store_count_proxy,36,4275,NorgesGruppen,58.3,6.1,0,NorgesGruppen:21|Coop Norge:8|Reitangruppen:7,3849,0,ok
no,Norge,3907,Sandefjord,66231,414,store_count_proxy,36,4074,NorgesGruppen,55.6,5.4,0,NorgesGruppen:20|Reitangruppen:8|Coop Norge:8,3849,0,ok
no,Norge,3909,Larvik,48715,771,store_count_proxy,29,3674,NorgesGruppen,48.3,6,0,NorgesGruppen:14|Coop Norge:8|Reitangruppen:7,3849,0,ok
no,Norge,3911,Færder,27501,100,store_count_proxy,9,5062,NorgesGruppen,66.7,3.3,0,NorgesGruppen:6|Reitangruppen:2|Coop Norge:1,3849,0,ok
no,Norge,4001,Porsgrunn,37193,161,store_count_proxy,22,4876,NorgesGruppen,63.6,5.9,0,NorgesGruppen:14|Reitangruppen:6|Coop Norge:2,3849,0,ok
no,Norge,4003,Skien,56619,719,store_count_proxy,36,4275,NorgesGruppen,58.3,6.4,0,NorgesGruppen:21|Reitangruppen:8|Coop Norge:7,3849,0,ok
no,Norge,4005,Notodden,13266,912,store_count_proxy,13,4556,NorgesGruppen,61.5,9.8,0,NorgesGruppen:8|Coop Norge:3|Reitangruppen:2,3849,0,ok
no,Norge,4010,Siljan,2382,202,store_count_proxy,1,10000,Reitangruppen,100,4.2,0,Reitangruppen:1,3849,0,ok
no,Norge,4012,Bamble,14269,282,store_count_proxy,11,4876,NorgesGruppen,63.6,7.7,0,NorgesGruppen:7|Coop Norge:3|Reitangruppen:1,3849,0,ok
no,Norge,4014,Kragerø,10445,289,store_count_proxy,9,4074,NorgesGruppen,55.6,8.6,0,NorgesGruppen:5|Coop Norge:2|Reitangruppen:2,3849,0,ok
no,Norge,4016,Drangedal,4086,995,store_count_proxy,6,3889,Coop Norge,50,14.7,0,Coop Norge:3|NorgesGruppen:2|Bunnpris AS:1,3849,0,ok
no,Norge,4018,Nome,6539,385,store_count_proxy,5,5200,NorgesGruppen,60,7.6,0,NorgesGruppen:3|Coop Norge:2,3849,0,ok
no,Norge,4020,Midt-Telemark,10904,487,store_count_proxy,9,4074,NorgesGruppen,55.6,8.3,0,NorgesGruppen:5|Reitangruppen:2|Coop Norge:2,3849,0,ok
no,Norge,4022,Seljord,2979,669,store_count_proxy,4,3750,NorgesGruppen,50,13.4,0,NorgesGruppen:2|Reitangruppen:1|Coop Norge:1,3849,0,ok
no,Norge,4024,Hjartdal,1630,737,store_count_proxy,3,10000,NorgesGruppen,100,18.4,0,NorgesGruppen:3,3849,0,ok
no,Norge,4026,Tinn,5533,1848,store_count_proxy,7,7551,NorgesGruppen,85.7,12.7,0,NorgesGruppen:6|Reitangruppen:1,3849,0,ok
no,Norge,4028,Kviteseid,2458,623,store_count_proxy,2,10000,NorgesGruppen,100,8.1,0,NorgesGruppen:2,3849,0,ok
no,Norge,4030,Nissedal,1471,786,store_count_proxy,3,5556,NorgesGruppen,66.7,20.4,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,4032,Fyresdal,1256,1107,store_count_proxy,2,10000,NorgesGruppen,100,15.9,0,NorgesGruppen:2,3849,0,ok
no,Norge,4034,Tokke,2212,905,store_count_proxy,4,6250,NorgesGruppen,75,18.1,0,NorgesGruppen:3|Coop Norge:1,3849,0,ok
no,Norge,4036,Vinje,3851,2725,store_count_proxy,7,5918,NorgesGruppen,71.4,18.2,0,NorgesGruppen:5|Coop Norge:2,3849,0,ok
no,Norge,4201,Risør,6825,179,store_count_proxy,8,3750,NorgesGruppen,50,11.7,0,NorgesGruppen:4|Reitangruppen:2|Coop Norge:2,3849,0,ok
no,Norge,4202,Grimstad,24969,272,store_count_proxy,18,3889,NorgesGruppen,55.6,7.2,0,NorgesGruppen:10|Coop Norge:4|Reitangruppen:3|Bunnpris AS:1,3849,0,ok
no,Norge,4203,Arendal,46355,255,store_count_proxy,34,3149,NorgesGruppen,44.1,7.3,0,NorgesGruppen:15|Coop Norge:9|Reitangruppen:7|Bunnpris AS:3,3849,0,ok
no,Norge,4204,Kristiansand,116986,610,store_count_proxy,75,3625,NorgesGruppen,49.3,6.4,0,NorgesGruppen:37|Coop Norge:21|Reitangruppen:15|Bunnpris AS:2,3849,0,ok
no,Norge,4205,Lindesnes,23690,883,store_count_proxy,19,3906,NorgesGruppen,52.6,8,0,NorgesGruppen:10|Coop Norge:5|Reitangruppen:4,3849,0,ok
no,Norge,4206,Farsund,9876,252,store_count_proxy,8,3750,NorgesGruppen,50,8.1,0,NorgesGruppen:4|Reitangruppen:2|Coop Norge:2,3849,0,ok
no,Norge,4207,Flekkefjord,9279,482,store_count_proxy,10,4200,NorgesGruppen,50,10.8,0,NorgesGruppen:5|Coop Norge:4|Reitangruppen:1,3849,0,ok
no,Norge,4211,Gjerstad,2444,308,store_count_proxy,3,3333,Coop Norge,33.3,12.3,0,Coop Norge:1|Reitangruppen:1|NorgesGruppen:1,3849,0,ok
no,Norge,4212,Vegårshei,2268,322,store_count_proxy,1,10000,NorgesGruppen,100,4.4,0,NorgesGruppen:1,3849,0,ok
no,Norge,4213,Tvedestrand,6323,204,store_count_proxy,8,4688,NorgesGruppen,62.5,12.7,0,NorgesGruppen:5|Reitangruppen:2|Coop Norge:1,3849,0,ok
no,Norge,4214,Froland,6236,601,store_count_proxy,4,6250,NorgesGruppen,75,6.4,0,NorgesGruppen:3|Reitangruppen:1,3849,0,ok
no,Norge,4215,Lillesand,11523,180,store_count_proxy,8,5938,NorgesGruppen,75,6.9,0,NorgesGruppen:6|Coop Norge:1|Reitangruppen:1,3849,0,ok
no,Norge,4216,Birkenes,5480,596,store_count_proxy,3,5556,NorgesGruppen,66.7,5.5,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,4217,Åmli,1802,1058,store_count_proxy,2,5000,Coop Norge,50,11.1,0,Coop Norge:1|NorgesGruppen:1,3849,0,ok
no,Norge,4218,Iveland,1380,246,store_count_proxy,3,10000,NorgesGruppen,100,21.7,0,NorgesGruppen:3,3849,0,ok
no,Norge,4219,Evje og Hornnes,3967,549,store_count_proxy,5,4400,NorgesGruppen,60,12.6,0,NorgesGruppen:3|Coop Norge:1|Reitangruppen:1,3849,0,ok
no,Norge,4220,Bygland,1180,1150,store_count_proxy,4,5000,Coop Norge,50,33.9,0,Coop Norge:2|NorgesGruppen:2,3849,0,ok
no,Norge,4221,Valle,1205,1130,store_count_proxy,3,5556,Coop Norge,66.7,24.9,0,Coop Norge:2|NorgesGruppen:1,3849,0,ok
no,Norge,4222,Bykle,1011,1254,store_count_proxy,4,3750,Coop Norge,50,39.6,0,Coop Norge:2|NorgesGruppen:1|Reitangruppen:1,3849,0,ok
no,Norge,4223,Vennesla,15452,362,store_count_proxy,16,4688,NorgesGruppen,62.5,10.4,0,NorgesGruppen:10|Coop Norge:4|Reitangruppen:2,3849,0,ok
no,Norge,4224,Åseral,923,797,store_count_proxy,2,5000,Coop Norge,50,21.7,0,Coop Norge:1|NorgesGruppen:1,3849,0,ok
no,Norge,4225,Lyngdal,10835,606,store_count_proxy,8,4688,NorgesGruppen,62.5,7.4,0,NorgesGruppen:5|Coop Norge:2|Reitangruppen:1,3849,0,ok
no,Norge,4226,Hægebostad,1776,424,store_count_proxy,3,3333,Coop Norge,33.3,16.9,0,Coop Norge:1|Bunnpris AS:1|NorgesGruppen:1,3849,0,ok
no,Norge,4227,Kvinesdal,6192,887,store_count_proxy,5,4400,Coop Norge,60,8.1,0,Coop Norge:3|NorgesGruppen:1|Reitangruppen:1,3849,0,ok
no,Norge,4228,Sirdal,1873,1373,store_count_proxy,5,6800,NorgesGruppen,80,26.7,0,NorgesGruppen:4|Coop Norge:1,3849,0,ok
no,Norge,4601,Bergen,291940,445,store_count_proxy,177,3012,NorgesGruppen,42.4,6.1,0,NorgesGruppen:75|Reitangruppen:46|Coop Norge:36|Bunnpris AS:20,3849,0,ok
no,Norge,4602,Kinn,17349,763,store_count_proxy,20,4200,NorgesGruppen,60,11.5,0,NorgesGruppen:12|Reitangruppen:4|Bunnpris AS:2|Coop Norge:2,3849,0,ok
no,Norge,4611,Etne,4072,691,store_count_proxy,5,3600,NorgesGruppen,40,12.3,0,NorgesGruppen:2|Coop Norge:2|Reitangruppen:1,3849,0,ok
no,Norge,4612,Sveio,5742,224,store_count_proxy,3,5556,NorgesGruppen,66.7,5.2,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,4613,Bømlo,12268,235,store_count_proxy,9,5062,NorgesGruppen,66.7,7.3,0,NorgesGruppen:6|Coop Norge:2|Reitangruppen:1,3849,0,ok
no,Norge,4614,Stord,19287,137,store_count_proxy,15,4489,NorgesGruppen,60,7.8,0,NorgesGruppen:9|Reitangruppen:4|Coop Norge:2,3849,0,ok
no,Norge,4615,Fitjar,3203,135,store_count_proxy,2,5000,NorgesGruppen,50,6.2,0,NorgesGruppen:1|Reitangruppen:1,3849,0,ok
no,Norge,4616,Tysnes,2922,245,store_count_proxy,6,5000,NorgesGruppen,66.7,20.5,0,NorgesGruppen:4|Coop Norge:1|Bunnpris AS:1,3849,0,ok
no,Norge,4617,Kvinnherad,13089,1042,store_count_proxy,17,5294,NorgesGruppen,70.6,13,0,NorgesGruppen:12|Bunnpris AS:2|Coop Norge:2|Reitangruppen:1,3849,0,ok
no,Norge,4618,Ullensvang,11017,2963,store_count_proxy,14,3367,NorgesGruppen,50,12.7,0,NorgesGruppen:7|Coop Norge:3|Reitangruppen:2|Bunnpris AS:2,3849,0,ok
no,Norge,4619,Eidfjord,968,1389,store_count_proxy,2,5000,NorgesGruppen,50,20.7,0,NorgesGruppen:1|Coop Norge:1,3849,0,ok
no,Norge,4620,Ulvik,1089,663,store_count_proxy,1,10000,Coop Norge,100,9.2,0,Coop Norge:1,3849,0,ok
no,Norge,4621,Voss,16471,1958,store_count_proxy,15,3778,NorgesGruppen,53.3,9.1,0,NorgesGruppen:8|Coop Norge:4|Reitangruppen:2|Bunnpris AS:1,3849,0,ok
no,Norge,4622,Kvam,8496,580,store_count_proxy,9,4321,Coop Norge,55.6,10.6,0,Coop Norge:5|NorgesGruppen:3|Reitangruppen:1,3849,0,ok
no,Norge,4623,Samnanger,2502,257,store_count_proxy,2,10000,NorgesGruppen,100,8,0,NorgesGruppen:2,3849,0,ok
no,Norge,4624,Bjørnafjorden,26080,487,store_count_proxy,21,5374,NorgesGruppen,71.4,8.1,0,NorgesGruppen:15|Coop Norge:2|Bunnpris AS:2|Reitangruppen:2,3849,0,ok
no,Norge,4625,Austevoll,5300,114,store_count_proxy,7,4286,NorgesGruppen,57.1,13.2,0,NorgesGruppen:4|Coop Norge:2|Reitangruppen:1,3849,0,ok
no,Norge,4626,Øygarden,39768,300,store_count_proxy,18,3889,NorgesGruppen,55.6,4.5,0,NorgesGruppen:10|Reitangruppen:4|Bunnpris AS:3|Coop Norge:1,3849,0,ok
no,Norge,4627,Askøy,30145,94,store_count_proxy,16,4453,NorgesGruppen,62.5,5.3,0,NorgesGruppen:10|Reitangruppen:3|Coop Norge:2|Bunnpris AS:1,3849,0,ok
no,Norge,4628,Vaksdal,3852,682,store_count_proxy,5,5200,Coop Norge,60,13,0,Coop Norge:3|NorgesGruppen:2,3849,0,ok
no,Norge,4629,Modalen,384,379,store_count_proxy,2,10000,Coop Norge,100,52.1,0,Coop Norge:2,3849,0,ok
no,Norge,4630,Osterøy,8200,244,store_count_proxy,7,4286,NorgesGruppen,57.1,8.5,0,NorgesGruppen:4|Coop Norge:2|Reitangruppen:1,3849,0,ok
no,Norge,4631,Alver,29986,651,store_count_proxy,23,3913,NorgesGruppen,56.5,7.7,0,NorgesGruppen:13|Reitangruppen:5|Bunnpris AS:3|Coop Norge:2,3849,0,ok
no,Norge,4632,Austrheim,2881,57,store_count_proxy,3,3333,Coop Norge,33.3,10.4,0,Coop Norge:1|NorgesGruppen:1|Reitangruppen:1,3849,0,ok
no,Norge,4633,Fedje,519,9,store_count_proxy,1,10000,NorgesGruppen,100,19.3,0,NorgesGruppen:1,3849,0,ok
no,Norge,4634,Masfjorden,1694,509,store_count_proxy,4,10000,NorgesGruppen,100,23.6,0,NorgesGruppen:4,3849,0,ok
no,Norge,4635,Gulen,2234,577,store_count_proxy,5,6800,NorgesGruppen,80,22.4,0,NorgesGruppen:4|Bunnpris AS:1,3849,0,ok
no,Norge,4636,Solund,750,219,store_count_proxy,2,10000,NorgesGruppen,100,26.7,0,NorgesGruppen:2,3849,0,ok
no,Norge,4637,Hyllestad,1268,248,store_count_proxy,2,5000,NorgesGruppen,50,15.8,0,NorgesGruppen:1|Bunnpris AS:1,3849,0,ok
no,Norge,4638,Høyanger,3879,928,store_count_proxy,6,5000,NorgesGruppen,66.7,15.5,0,NorgesGruppen:4|Bunnpris AS:1|Coop Norge:1,3849,0,ok
no,Norge,4639,Vik,2551,795,store_count_proxy,5,5200,NorgesGruppen,60,19.6,0,NorgesGruppen:3|Coop Norge:2,3849,0,ok
no,Norge,4640,Sogndal,12319,1229,store_count_proxy,11,3719,Coop Norge,45.5,8.9,0,Coop Norge:5|NorgesGruppen:4|Reitangruppen:2,3849,0,ok
no,Norge,4641,Aurland,1800,1376,store_count_proxy,4,6250,NorgesGruppen,75,22.2,0,NorgesGruppen:3|Coop Norge:1,3849,0,ok
no,Norge,4642,Lærdal,2160,1275,store_count_proxy,4,6250,NorgesGruppen,75,18.5,0,NorgesGruppen:3|Coop Norge:1,3849,0,ok
no,Norge,4643,Årdal,5239,930,store_count_proxy,5,2800,NorgesGruppen,40,9.5,0,NorgesGruppen:2|Reitangruppen:1|Coop Norge:1|Bunnpris AS:1,3849,0,ok
no,Norge,4644,Luster,5371,2597,store_count_proxy,7,5918,NorgesGruppen,71.4,13,0,NorgesGruppen:5|Coop Norge:2,3849,0,ok
no,Norge,4645,Askvoll,2986,313,store_count_proxy,7,7551,NorgesGruppen,85.7,23.4,0,NorgesGruppen:6|Coop Norge:1,3849,0,ok
no,Norge,4646,Fjaler,2869,390,store_count_proxy,6,7222,NorgesGruppen,83.3,20.9,0,NorgesGruppen:5|Coop Norge:1,3849,0,ok
no,Norge,4647,Sunnfjord,22450,2065,store_count_proxy,21,3469,NorgesGruppen,47.6,9.4,0,NorgesGruppen:10|Coop Norge:6|Reitangruppen:4|Bunnpris AS:1,3849,0,ok
no,Norge,4648,Bremanger,3392,786,store_count_proxy,7,7551,NorgesGruppen,85.7,20.6,0,NorgesGruppen:6|Coop Norge:1,3849,0,ok
no,Norge,4649,Stad,9610,695,store_count_proxy,10,2600,Bunnpris AS,30,10.4,0,Bunnpris AS:3|NorgesGruppen:3|Coop Norge:2|Reitangruppen:2,3849,0,ok
no,Norge,4650,Gloppen,5926,963,store_count_proxy,6,3333,Coop Norge,50,10.1,0,Coop Norge:3|Reitangruppen:1|Bunnpris AS:1|NorgesGruppen:1,3849,0,ok
no,Norge,4651,Stryn,7271,1326,store_count_proxy,12,3194,NorgesGruppen,41.7,16.5,0,NorgesGruppen:5|Coop Norge:4|Bunnpris AS:2|Reitangruppen:1,3849,0,ok
no,Norge,5001,Trondheim - Tråante,214565,496,store_count_proxy,120,2579,Reitangruppen,29.2,5.6,0,Reitangruppen:35|Bunnpris AS:32|Coop Norge:32|NorgesGruppen:21,3849,0,ok
no,Norge,5006,Steinkjer,24032,1937,store_count_proxy,18,3148,Coop Norge,44.4,7.5,0,Coop Norge:8|NorgesGruppen:5|Reitangruppen:3|Bunnpris AS:2,3849,0,ok
no,Norge,5007,Namsos - Nåavmesjenjaelmie,15083,1998,store_count_proxy,14,3776,Coop Norge,50,9.3,0,Coop Norge:7|NorgesGruppen:4|Reitangruppen:3,3849,0,ok
no,Norge,5014,Frøya,5453,230,store_count_proxy,8,5938,Coop Norge,75,14.7,0,Coop Norge:6|NorgesGruppen:1|Reitangruppen:1,3849,0,ok
no,Norge,5020,Osen,898,370,store_count_proxy,2,5000,Coop Norge,50,22.3,0,Coop Norge:1|NorgesGruppen:1,3849,0,ok
no,Norge,5021,Oppdal,7389,2201,store_count_proxy,7,3878,NorgesGruppen,57.1,9.5,0,NorgesGruppen:4|Coop Norge:1|Bunnpris AS:1|Reitangruppen:1,3849,0,ok
no,Norge,5022,Rennebu,2484,924,store_count_proxy,4,3750,NorgesGruppen,50,16.1,0,NorgesGruppen:2|Reitangruppen:1|Coop Norge:1,3849,0,ok
no,Norge,5025,Rosse - Røros,5685,1756,store_count_proxy,6,5000,Coop Norge,66.7,10.6,0,Coop Norge:4|Reitangruppen:1|NorgesGruppen:1,3849,0,ok
no,Norge,5026,Holtålen,2035,1171,store_count_proxy,2,10000,Coop Norge,100,9.8,0,Coop Norge:2,3849,0,ok
no,Norge,5027,Midtre Gauldal,6140,1803,store_count_proxy,6,5000,Coop Norge,66.7,9.8,0,Coop Norge:4|NorgesGruppen:1|Reitangruppen:1,3849,0,ok
no,Norge,5028,Melhus,17560,653,store_count_proxy,9,6543,Coop Norge,77.8,5.1,0,Coop Norge:7|Reitangruppen:2,3849,0,ok
no,Norge,5029,Skaun,8484,213,store_count_proxy,4,6250,Coop Norge,75,4.7,0,Coop Norge:3|NorgesGruppen:1,3849,0,ok
no,Norge,5031,Malvik,14783,162,store_count_proxy,8,3438,Reitangruppen,50,5.4,0,Reitangruppen:4|Coop Norge:2|Bunnpris AS:1|NorgesGruppen:1,3849,0,ok
no,Norge,5032,Selbu,4216,1140,store_count_proxy,3,5556,NorgesGruppen,66.7,7.1,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,5033,Tydal,773,1217,store_count_proxy,2,5000,Coop Norge,50,25.9,0,Coop Norge:1|NorgesGruppen:1,3849,0,ok
no,Norge,5034,Meråker,2454,1188,store_count_proxy,2,5000,Coop Norge,50,8.1,0,Coop Norge:1|Reitangruppen:1,3849,0,ok
no,Norge,5035,Stjørdal,24717,913,store_count_proxy,11,3554,Coop Norge,45.5,4.5,0,Coop Norge:5|NorgesGruppen:3|Reitangruppen:3,3849,0,ok
no,Norge,5036,Frosta,2645,74,store_count_proxy,2,5000,Coop Norge,50,7.6,0,Coop Norge:1|Reitangruppen:1,3849,0,ok
no,Norge,5037,Levanger,20574,610,store_count_proxy,16,3047,Coop Norge,43.8,7.8,0,Coop Norge:7|NorgesGruppen:4|Bunnpris AS:3|Reitangruppen:2,3849,0,ok
no,Norge,5038,Verdal,15193,1475,store_count_proxy,9,3333,Coop Norge,44.4,5.9,0,Coop Norge:4|Reitangruppen:3|Bunnpris AS:1|NorgesGruppen:1,3849,0,ok
no,Norge,5041,Snåase - Snåsa,2114,2146,store_count_proxy,2,10000,Coop Norge,100,9.5,0,Coop Norge:2,3849,0,ok
no,Norge,5042,Lierne,1301,2630,store_count_proxy,3,10000,NorgesGruppen,100,23.1,0,NorgesGruppen:3,3849,0,ok
no,Norge,5043,Raarvihke - Røyrvik,423,1330,store_count_proxy,1,10000,NorgesGruppen,100,23.6,0,NorgesGruppen:1,3849,0,ok
no,Norge,5044,Namsskogan,810,1353,store_count_proxy,3,5556,NorgesGruppen,66.7,37,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,5045,Grong,2322,1095,store_count_proxy,3,5556,Coop Norge,66.7,12.9,0,Coop Norge:2|Reitangruppen:1,3849,0,ok
no,Norge,5046,Høylandet,1222,703,store_count_proxy,1,10000,Coop Norge,100,8.2,0,Coop Norge:1,3849,0,ok
no,Norge,5047,Overhalla,3924,689,store_count_proxy,2,10000,NorgesGruppen,100,5.1,0,NorgesGruppen:2,3849,0,ok
no,Norge,5049,Flatanger,1116,434,store_count_proxy,3,5556,NorgesGruppen,66.7,26.9,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,5052,Leka,604,108,store_count_proxy,2,5000,NorgesGruppen,50,33.1,0,NorgesGruppen:1|Coop Norge:1,3849,0,ok
no,Norge,5053,Inderøy,6938,351,store_count_proxy,6,5000,Coop Norge,66.7,8.6,0,Coop Norge:4|Bunnpris AS:1|Reitangruppen:1,3849,0,ok
no,Norge,5054,Indre Fosen,10023,1030,store_count_proxy,11,4380,Coop Norge,54.5,11,0,Coop Norge:6|NorgesGruppen:4|Reitangruppen:1,3849,0,ok
no,Norge,5055,Heim,6093,980,store_count_proxy,6,2778,Coop Norge,33.3,9.8,0,Coop Norge:2|Bunnpris AS:2|Reitangruppen:1|NorgesGruppen:1,3849,0,ok
no,Norge,5056,Hitra,5323,715,store_count_proxy,8,3438,NorgesGruppen,50,15,0,NorgesGruppen:4|Reitangruppen:2|Bunnpris AS:1|Coop Norge:1,3849,0,ok
no,Norge,5057,Ørland,10522,429,store_count_proxy,11,3884,Coop Norge,54.5,10.5,0,Coop Norge:6|Reitangruppen:3|Bunnpris AS:1|NorgesGruppen:1,3849,0,ok
no,Norge,5058,Åfjord,4339,1251,store_count_proxy,7,3878,Coop Norge,42.9,16.1,0,Coop Norge:3|NorgesGruppen:3|Reitangruppen:1,3849,0,ok
no,Norge,5059,Orkland,18793,1818,store_count_proxy,17,4048,Coop Norge,58.8,9,0,Coop Norge:10|NorgesGruppen:3|Bunnpris AS:2|Reitangruppen:2,3849,0,ok
no,Norge,5060,Nærøysund,9968,1286,store_count_proxy,11,3719,Coop Norge,45.5,11,0,Coop Norge:5|NorgesGruppen:4|Reitangruppen:2,3849,0,ok
no,Norge,5061,Rindal,1958,612,store_count_proxy,3,5556,Coop Norge,66.7,15.3,0,Coop Norge:2|Bunnpris AS:1,3849,0,ok
no,Norge,5501,Tromsø,78745,2472,store_count_proxy,46,4036,NorgesGruppen,50,5.8,0,NorgesGruppen:23|Coop Norge:17|Reitangruppen:6,3849,0,ok
no,Norge,5503,Harstad - Hárstták,25056,428,store_count_proxy,20,3400,NorgesGruppen,50,8,0,NorgesGruppen:10|Reitangruppen:4|Coop Norge:4|Bunnpris AS:2,3849,0,ok
no,Norge,5510,Kvæfjord,2845,497,store_count_proxy,2,5000,NorgesGruppen,50,7,0,NorgesGruppen:1|Coop Norge:1,3849,0,ok
no,Norge,5512,Dielddanuorri - Tjeldsund,4281,775,store_count_proxy,4,2500,Bunnpris AS,25,9.3,0,Bunnpris AS:1|NorgesGruppen:1|Coop Norge:1|Reitangruppen:1,3849,0,ok
